cust_id,DOB,Customer Year,Customer Age,Gender,City,Cat _SubCat
270229,01-12-1977,1977,35,M,9,Home and kitchen  Tools
270229,01-12-1977,1977,35,M,9,Home and kitchen  Tools
270229,01-12-1977,1977,35,M,9,Footwear  Mens
270229,01-12-1977,1977,35,M,9,Books  Children
270229,01-12-1977,1977,34,M,9,Clothing  Women
270229,01-12-1977,1977,34,M,9,Clothing  Kids
270231,19-05-1988,1988,24,M,3,Footwear  Kids
270233,25-07-1982,1982,30,F,6,Home and kitchen  Bath
270233,25-07-1982,1982,30,F,6,Clothing  Mens
270233,25-07-1982,1982,29,F,6,Home and kitchen  Kitchen
270233,25-07-1982,1982,29,F,6,Footwear  Women
270234,26-12-1975,1975,38,M,1,Books  Comics
270234,26-12-1975,1975,38,M,1,Books  Children
270234,26-12-1975,1975,37,M,1,Electronics  Mobiles
270234,26-12-1975,1975,37,M,1,Electronics  Personal Appliances
270234,26-12-1975,1975,36,M,1,Electronics  Mobiles
270234,26-12-1975,1975,36,M,1,Electronics  Mobiles
270234,26-12-1975,1975,36,M,1,Clothing  Kids
270234,26-12-1975,1975,36,M,1,Electronics  Personal Appliances
270239,05-10-1990,1990,23,M,9,Electronics  Personal Appliances
270239,05-10-1990,1990,23,M,9,Books  Non-Fiction
270239,05-10-1990,1990,22,M,9,Electronics  Computers
270239,05-10-1990,1990,21,M,9,Books  Children
270239,05-10-1990,1990,21,M,9,Electronics  Audio and video
270240,07-12-1988,1988,25,M,1,Clothing  Women
270240,07-12-1988,1988,24,M,1,Books  Comics
270240,07-12-1988,1988,24,M,1,Clothing  Women
270240,07-12-1988,1988,23,M,1,Footwear  Kids
270241,25-07-1985,1985,28,F,7,Electronics  Computers
270241,25-07-1985,1985,28,F,7,Bags  Mens
270241,25-07-1985,1985,28,F,7,Home and kitchen  Tools
270241,25-07-1985,1985,28,F,7,Home and kitchen  Tools
270241,25-07-1985,1985,28,F,7,Home and kitchen  Tools
270241,25-07-1985,1985,27,F,7,Books  DIY
270241,25-07-1985,1985,26,F,7,Electronics  Audio and video
270242,24-12-1983,1983,29,F,3,Books  DIY
270242,24-12-1983,1983,29,F,3,Clothing  Kids
270242,24-12-1983,1983,29,F,3,Books  DIY
270242,24-12-1983,1983,29,F,3,Footwear  Women
270242,24-12-1983,1983,28,F,3,Clothing  Kids
270242,24-12-1983,1983,28,F,3,Books  Fiction
270242,24-12-1983,1983,28,F,3,Electronics  Personal Appliances
270242,24-12-1983,1983,28,F,3,Home and kitchen  Furnishing
270244,26-09-1988,1988,23,F,5,Clothing  Kids
270244,26-09-1988,1988,23,F,5,Books  DIY
270244,26-09-1988,1988,23,F,5,Home and kitchen  Tools
270244,26-09-1988,1988,23,F,5,Home and kitchen  Tools
270244,26-09-1988,1988,23,F,5,Home and kitchen  Tools
270245,01-10-1979,1979,34,F,1,Home and kitchen  Tools
270245,01-10-1979,1979,32,F,1,Electronics  Mobiles
270246,27-08-1984,1984,29,M,5,Footwear  Women
270246,27-08-1984,1984,28,M,5,Books  Academic
270246,27-08-1984,1984,27,M,5,Books  Non-Fiction
270246,27-08-1984,1984,27,M,5,Books  Non-Fiction
270246,27-08-1984,1984,27,M,5,Books  DIY
270246,27-08-1984,1984,27,M,5,Books  DIY
270249,01-09-1992,1992,21,F,2,Books  Non-Fiction
270251,13-01-1972,1972,41,M,4,Home and kitchen  Bath
270251,13-01-1972,1972,41,M,4,Electronics  Personal Appliances
270251,13-01-1972,1972,40,M,4,Electronics  Personal Appliances
270251,13-01-1972,1972,39,M,4,Electronics  Cameras
270251,13-01-1972,1972,39,M,4,Clothing  Women
270252,02-03-1971,1971,42,M,5,Electronics  Audio and video
270252,02-03-1971,1971,41,M,5,Home and kitchen  Tools
270252,02-03-1971,1971,41,M,5,Electronics  Mobiles
270252,02-03-1971,1971,40,M,5,Footwear  Women
270252,02-03-1971,1971,40,M,5,Books  Non-Fiction
270252,02-03-1971,1971,40,M,5,Home and kitchen  Kitchen
270252,02-03-1971,1971,40,M,5,Home and kitchen  Kitchen
270252,02-03-1971,1971,40,M,5,Books  Comics
270253,28-12-1985,1985,27,M,5,Books  Fiction
270253,28-12-1985,1985,26,M,5,Footwear  Women
270254,24-10-1971,1971,41,F,7,Books  Non-Fiction
270254,24-10-1971,1971,41,F,7,Footwear  Women
270256,03-05-1988,1988,25,M,8,Electronics  Audio and video
270256,03-05-1988,1988,25,M,8,Footwear  Women
270256,03-05-1988,1988,24,M,8,Electronics  Cameras
270256,03-05-1988,1988,24,M,8,Books  Comics
270257,02-01-1977,1977,36,F,10,Electronics  Cameras
270257,02-01-1977,1977,36,F,10,Footwear  Women
270257,02-01-1977,1977,36,F,10,Footwear  Mens
270257,02-01-1977,1977,35,F,10,Electronics  Cameras
270257,02-01-1977,1977,35,F,10,Electronics  Cameras
270257,02-01-1977,1977,35,F,10,Books  Children
270257,02-01-1977,1977,34,F,10,Electronics  Personal Appliances
270258,16-04-1978,1978,35,M,1,Books  Academic
270258,16-04-1978,1978,35,M,1,Clothing  Mens
270258,16-04-1978,1978,34,M,1,Books  DIY
270258,16-04-1978,1978,33,M,1,Home and kitchen  Tools
270258,16-04-1978,1978,33,M,1,Home and kitchen  Furnishing
270259,10-07-1971,1971,41,M,5,Books  Academic
270261,21-04-1983,1983,30,F,8,Footwear  Women
270261,21-04-1983,1983,29,F,8,Electronics  Computers
270261,21-04-1983,1983,29,F,8,Books  DIY
270261,21-04-1983,1983,29,F,8,Books  Academic
270262,16-09-1992,1992,21,F,3,Footwear  Women
270262,16-09-1992,1992,21,F,3,Footwear  Women
270262,16-09-1992,1992,21,F,3,Electronics  Audio and video
270262,16-09-1992,1992,21,F,3,Electronics  Audio and video
270262,16-09-1992,1992,21,F,3,Books  Academic
270262,16-09-1992,1992,20,F,3,Footwear  Mens
270262,16-09-1992,1992,20,F,3,Books  Fiction
270263,05-08-1989,1989,24,F,7,Electronics  Mobiles
270263,05-08-1989,1989,24,F,7,Home and kitchen  Kitchen
270263,05-08-1989,1989,23,F,7,Bags  Mens
270264,21-08-1991,1991,22,M,10,Clothing  Kids
270264,21-08-1991,1991,22,M,10,Footwear  Kids
270264,21-08-1991,1991,22,M,10,Footwear  Kids
270264,21-08-1991,1991,21,M,10,Footwear  Mens
270264,21-08-1991,1991,21,M,10,Clothing  Kids
270268,11-04-1987,1987,26,F,8,Footwear  Women
270268,11-04-1987,1987,24,F,8,Books  Non-Fiction
270268,11-04-1987,1987,24,F,8,Books  Non-Fiction
270268,11-04-1987,1987,24,F,8,Books  DIY
270269,04-09-1974,1974,39,F,8,Home and kitchen  Kitchen
270270,05-03-1980,1980,31,M,1,Footwear  Women
270270,05-03-1980,1980,31,M,1,Home and kitchen  Kitchen
270270,05-03-1980,1980,31,M,1,Bags  Mens
270270,05-03-1980,1980,31,M,1,Bags  Mens
270272,01-10-1978,1978,35,F,10,Electronics  Computers
270272,01-10-1978,1978,35,F,10,Home and kitchen  Tools
270272,01-10-1978,1978,35,F,10,Books  Non-Fiction
270272,01-10-1978,1978,34,F,10,Electronics  Mobiles
270272,01-10-1978,1978,34,F,10,Electronics  Personal Appliances
270272,01-10-1978,1978,33,F,10,Home and kitchen  Bath
270272,01-10-1978,1978,33,F,10,Electronics  Mobiles
270274,20-02-1977,1977,36,M,7,Home and kitchen  Tools
270274,20-02-1977,1977,36,M,7,Books  Comics
270279,07-12-1975,1975,37,F,3,Electronics  Cameras
270279,07-12-1975,1975,37,F,3,Home and kitchen  Tools
270279,07-12-1975,1975,36,F,3,Electronics  Audio and video
270279,07-12-1975,1975,36,F,3,Bags  Mens
270280,23-06-1979,1979,33,F,7,Footwear  Mens
270280,23-06-1979,1979,33,F,7,Footwear  Mens
270280,23-06-1979,1979,32,F,7,Home and kitchen  Tools
270281,01-03-1987,1987,26,F,5,Home and kitchen  Kitchen
270281,01-03-1987,1987,26,F,5,Clothing  Women
270281,01-03-1987,1987,25,F,5,Clothing  Kids
270281,01-03-1987,1987,24,F,5,Home and kitchen  Tools
270282,20-12-1980,1980,33,F,3,Home and kitchen  Tools
270282,20-12-1980,1980,33,F,3,Books  DIY
270282,20-12-1980,1980,33,F,3,Bags  Mens
270282,20-12-1980,1980,32,F,3,Books  Academic
270283,07-01-1978,1978,35,F,10,Clothing  Women
270283,07-01-1978,1978,34,F,10,Clothing  Kids
270284,05-12-1983,1983,30,F,6,Electronics  Personal Appliances
270284,05-12-1983,1983,29,F,6,Clothing  Mens
270285,18-11-1991,1991,22,F,6,Books  DIY
270285,18-11-1991,1991,21,F,6,Electronics  Personal Appliances
270285,18-11-1991,1991,21,F,6,Electronics  Personal Appliances
270285,18-11-1991,1991,20,F,6,Books  Comics
270285,18-11-1991,1991,20,F,6,Electronics  Cameras
270286,21-08-1990,1990,23,F,5,Home and kitchen  Kitchen
270286,21-08-1990,1990,23,F,5,Bags  Women
270288,27-06-1992,1992,20,M,8,Electronics  Computers
270288,27-06-1992,1992,20,M,8,Books  Comics
270288,27-06-1992,1992,20,M,8,Books  Fiction
270288,27-06-1992,1992,20,M,8,Home and kitchen  Bath
270288,27-06-1992,1992,19,M,8,Books  Non-Fiction
270289,11-07-1979,1979,34,M,10,Books  Comics
270289,11-07-1979,1979,33,M,10,Home and kitchen  Bath
270290,06-10-1977,1977,35,F,10,Home and kitchen  Tools
270290,06-10-1977,1977,34,F,10,Books  Academic
270290,06-10-1977,1977,34,F,10,Clothing  Women
270290,06-10-1977,1977,34,F,10,Clothing  Kids
270291,10-02-1972,1972,41,M,8,Bags  Women
270291,10-02-1972,1972,40,M,8,Clothing  Kids
270291,10-02-1972,1972,40,M,8,Books  Fiction
270291,10-02-1972,1972,40,M,8,Books  Fiction
270291,10-02-1972,1972,39,M,8,Footwear  Women
270292,21-07-1990,1990,23,F,2,Footwear  Women
270292,21-07-1990,1990,23,F,2,Electronics  Mobiles
270292,21-07-1990,1990,22,F,2,Books  Comics
270292,21-07-1990,1990,22,F,2,Footwear  Women
270292,21-07-1990,1990,22,F,2,Home and kitchen  Tools
270293,22-07-1983,1983,30,M,4,Books  Children
270293,22-07-1983,1983,30,M,4,Books  Children
270293,22-07-1983,1983,30,M,4,Electronics  Personal Appliances
270293,22-07-1983,1983,30,M,4,Electronics  Personal Appliances
270293,22-07-1983,1983,29,M,4,Books  Comics
270293,22-07-1983,1983,29,M,4,Books  Comics
270293,22-07-1983,1983,29,M,4,Clothing  Mens
270293,22-07-1983,1983,29,M,4,Clothing  Mens
270294,26-11-1975,1975,38,M,7,Books  Children
270294,26-11-1975,1975,37,M,7,Home and kitchen  Bath
270294,26-11-1975,1975,36,M,7,Bags  Women
270294,26-11-1975,1975,36,M,7,Electronics  Personal Appliances
270294,26-11-1975,1975,36,M,7,Home and kitchen  Bath
270295,26-09-1977,1977,35,F,9,Home and kitchen  Tools
270295,26-09-1977,1977,35,F,9,Footwear  Kids
270295,26-09-1977,1977,35,F,9,Footwear  Kids
270295,26-09-1977,1977,34,F,9,Bags  Women
270295,26-09-1977,1977,34,F,9,Home and kitchen  Furnishing
270295,26-09-1977,1977,34,F,9,Footwear  Women
270296,09-10-1981,1981,31,F,3,Home and kitchen  Furnishing
270296,09-10-1981,1981,30,F,3,Books  DIY
270296,09-10-1981,1981,30,F,3,Books  Fiction
270296,09-10-1981,1981,30,F,3,Footwear  Kids
270296,09-10-1981,1981,30,F,3,Footwear  Kids
270297,09-02-1980,1980,31,F,6,Home and kitchen  Kitchen
270297,09-02-1980,1980,31,F,6,Books  Fiction
270298,08-08-1980,1980,33,F,7,Footwear  Mens
270298,08-08-1980,1980,33,F,7,Home and kitchen  Bath
270298,08-08-1980,1980,33,F,7,Home and kitchen  Bath
270298,08-08-1980,1980,31,F,7,Electronics  Personal Appliances
270298,08-08-1980,1980,31,F,7,Clothing  Kids
270298,08-08-1980,1980,31,F,7,Home and kitchen  Tools
270298,08-08-1980,1980,31,F,7,Clothing  Kids
270300,19-04-1987,1987,26,M,6,Home and kitchen  Bath
270300,19-04-1987,1987,26,M,6,Home and kitchen  Bath
270300,19-04-1987,1987,25,M,6,Electronics  Personal Appliances
270301,14-01-1989,1989,24,M,3,Electronics  Mobiles
270301,14-01-1989,1989,23,M,3,Bags  Women
270301,14-01-1989,1989,22,M,3,Electronics  Audio and video
270301,14-01-1989,1989,22,M,3,Books  Comics
270302,09-11-1974,1974,39,F,9,Home and kitchen  Bath
270302,09-11-1974,1974,38,F,9,Clothing  Kids
270302,09-11-1974,1974,37,F,9,Electronics  Mobiles
270303,20-09-1992,1992,21,F,4,Books  Children
270303,20-09-1992,1992,20,F,4,Clothing  Kids
270303,20-09-1992,1992,20,F,4,Clothing  Kids
270303,20-09-1992,1992,19,F,4,Electronics  Personal Appliances
270303,20-09-1992,1992,19,F,4,Clothing  Mens
270304,09-07-1990,1990,22,M,8,Home and kitchen  Furnishing
270306,21-01-1973,1973,40,M,1,Home and kitchen  Kitchen
270306,21-01-1973,1973,40,M,1,Bags  Mens
270308,19-11-1971,1971,42,F,9,Footwear  Kids
270308,19-11-1971,1971,42,F,9,Footwear  Kids
270308,19-11-1971,1971,42,F,9,Footwear  Kids
270308,19-11-1971,1971,42,F,9,Footwear  Kids
270308,19-11-1971,1971,40,F,9,Bags  Mens
270308,19-11-1971,1971,40,F,9,Bags  Mens
270309,09-04-1975,1975,37,M,3,Clothing  Women
270309,09-04-1975,1975,37,M,3,Clothing  Women
270310,09-09-1978,1978,35,M,10,Electronics  Audio and video
270310,09-09-1978,1978,35,M,10,Home and kitchen  Tools
270310,09-09-1978,1978,34,M,10,Bags  Women
270310,09-09-1978,1978,34,M,10,Bags  Women
270310,09-09-1978,1978,33,M,10,Home and kitchen  Tools
270310,09-09-1978,1978,33,M,10,Home and kitchen  Tools
270311,14-06-1975,1975,38,M,5,Books  Comics
270311,14-06-1975,1975,38,M,5,Books  Comics
270311,14-06-1975,1975,37,M,5,Bags  Women
270311,14-06-1975,1975,36,M,5,Books  Children
270313,26-10-1974,1974,39,M,8,Electronics  Personal Appliances
270313,26-10-1974,1974,39,M,8,Home and kitchen  Bath
270313,26-10-1974,1974,39,M,8,Footwear  Kids
270313,26-10-1974,1974,39,M,8,Footwear  Kids
270313,26-10-1974,1974,39,M,8,Home and kitchen  Tools
270313,26-10-1974,1974,38,M,8,Books  Academic
270313,26-10-1974,1974,37,M,8,Footwear  Mens
270313,26-10-1974,1974,37,M,8,Footwear  Women
270316,19-11-1970,1970,43,M,4,Home and kitchen  Tools
270316,19-11-1970,1970,43,M,4,Home and kitchen  Tools
270316,19-11-1970,1970,43,M,4,Books  Academic
270316,19-11-1970,1970,43,M,4,Electronics  Mobiles
270316,19-11-1970,1970,42,M,4,Footwear  Kids
270316,19-11-1970,1970,41,M,4,Home and kitchen  Kitchen
270317,16-07-1989,1989,24,M,1,Electronics  Mobiles
270317,16-07-1989,1989,23,M,1,Books  Academic
270319,27-07-1985,1985,28,F,5,Footwear  Kids
270319,27-07-1985,1985,27,F,5,Books  Academic
270319,27-07-1985,1985,27,F,5,Books  Academic
270319,27-07-1985,1985,26,F,5,Clothing  Women
270320,25-06-1981,1981,32,F,7,Footwear  Kids
270320,25-06-1981,1981,32,F,7,Footwear  Kids
270320,25-06-1981,1981,31,F,7,Books  Academic
270320,25-06-1981,1981,31,F,7,Books  Academic
270321,22-08-1988,1988,25,F,9,Home and kitchen  Kitchen
270321,22-08-1988,1988,24,F,9,Books  Fiction
270321,22-08-1988,1988,23,F,9,Electronics  Mobiles
270321,22-08-1988,1988,23,F,9,Home and kitchen  Furnishing
270322,15-12-1990,1990,22,F,10,Electronics  Computers
270322,15-12-1990,1990,22,F,10,Electronics  Computers
270324,01-02-1970,1970,43,F,1,Bags  Mens
270324,01-02-1970,1970,43,F,1,Footwear  Women
270324,01-02-1970,1970,42,F,1,Electronics  Cameras
270325,19-03-1982,1982,30,F,3,Books  Comics
270325,19-03-1982,1982,30,F,3,Footwear  Mens
270325,19-03-1982,1982,29,F,3,Clothing  Mens
270325,19-03-1982,1982,29,F,3,Electronics  Cameras
270326,27-01-1980,1980,33,F,7,Books  Children
270326,27-01-1980,1980,32,F,7,Electronics  Personal Appliances
270326,27-01-1980,1980,31,F,7,Footwear  Kids
270326,27-01-1980,1980,31,F,7,Footwear  Mens
270327,12-02-1975,1975,38,M,1,Books  Children
270327,12-02-1975,1975,37,M,1,Home and kitchen  Tools
270327,12-02-1975,1975,37,M,1,Books  Non-Fiction
270328,07-08-1970,1970,43,F,4,Bags  Women
270328,07-08-1970,1970,43,F,4,Electronics  Audio and video
270328,07-08-1970,1970,43,F,4,Electronics  Audio and video
270328,07-08-1970,1970,42,F,4,Footwear  Women
270328,07-08-1970,1970,42,F,4,Books  Academic
270328,07-08-1970,1970,41,F,4,Bags  Mens
270330,13-07-1981,1981,32,M,3,Books  Academic
270330,13-07-1981,1981,32,M,3,Bags  Mens
270330,13-07-1981,1981,32,M,3,Electronics  Audio and video
270330,13-07-1981,1981,32,M,3,Home and kitchen  Bath
270330,13-07-1981,1981,31,M,3,Electronics  Mobiles
270330,13-07-1981,1981,31,M,3,Electronics  Mobiles
270330,13-07-1981,1981,31,M,3,Electronics  Mobiles
270330,13-07-1981,1981,30,M,3,Books  DIY
270331,08-10-1970,1970,43,F,10,Footwear  Women
270331,08-10-1970,1970,43,F,10,Bags  Mens
270331,08-10-1970,1970,43,F,10,Footwear  Kids
270331,08-10-1970,1970,42,F,10,Books  DIY
270331,08-10-1970,1970,42,F,10,Books  DIY
270331,08-10-1970,1970,41,F,10,Bags  Women
270331,08-10-1970,1970,41,F,10,Footwear  Kids
270333,25-03-1979,1979,34,F,6,Books  Non-Fiction
270333,25-03-1979,1979,33,F,6,Footwear  Kids
270333,25-03-1979,1979,33,F,6,Home and kitchen  Bath
270333,25-03-1979,1979,32,F,6,Bags  Women
270333,25-03-1979,1979,32,F,6,Bags  Women
270334,07-09-1992,1992,21,M,4,Clothing  Mens
270334,07-09-1992,1992,19,M,4,Footwear  Kids
270334,07-09-1992,1992,19,M,4,Home and kitchen  Bath
270334,07-09-1992,1992,19,M,4,Home and kitchen  Bath
270335,24-10-1974,1974,39,M,4,Electronics  Personal Appliances
270335,24-10-1974,1974,37,M,4,Clothing  Kids
270337,17-12-1975,1975,38,F,9,Home and kitchen  Furnishing
270337,17-12-1975,1975,37,F,9,Home and kitchen  Tools
270337,17-12-1975,1975,37,F,9,Electronics  Cameras
270337,17-12-1975,1975,37,F,9,Footwear  Mens
270337,17-12-1975,1975,36,F,9,Clothing  Women
270338,04-02-1975,1975,38,M,8,Home and kitchen  Kitchen
270338,04-02-1975,1975,37,M,8,Footwear  Women
270338,04-02-1975,1975,37,M,8,Footwear  Mens
270338,04-02-1975,1975,36,M,8,Home and kitchen  Kitchen
270338,04-02-1975,1975,36,M,8,Home and kitchen  Furnishing
270340,03-12-1974,1974,37,M,8,Clothing  Kids
270340,03-12-1974,1974,37,M,8,Bags  Women
270344,10-11-1989,1989,24,F,7,Home and kitchen  Bath
270344,10-11-1989,1989,22,F,7,Bags  Mens
270344,10-11-1989,1989,22,F,7,Electronics  Audio and video
270344,10-11-1989,1989,22,F,7,Electronics  Personal Appliances
270345,18-01-1985,1985,28,F,5,Electronics  Personal Appliances
270347,27-07-1982,1982,31,F,8,Footwear  Kids
270347,27-07-1982,1982,30,F,8,Footwear  Mens
270347,27-07-1982,1982,30,F,8,Books  Comics
270347,27-07-1982,1982,30,F,8,Books  Comics
270347,27-07-1982,1982,29,F,8,Books  Non-Fiction
270347,27-07-1982,1982,29,F,8,Books  Non-Fiction
270347,27-07-1982,1982,29,F,8,Books  Comics
270349,07-03-1982,1982,31,M,2,Bags  Mens
270349,07-03-1982,1982,31,M,2,Bags  Mens
270349,07-03-1982,1982,30,M,2,Bags  Women
270349,07-03-1982,1982,30,M,2,Books  Academic
270350,15-10-1992,1992,21,M,7,Home and kitchen  Bath
270350,15-10-1992,1992,21,M,7,Footwear  Mens
270350,15-10-1992,1992,21,M,7,Bags  Women
270350,15-10-1992,1992,21,M,7,Books  DIY
270350,15-10-1992,1992,20,M,7,Bags  Mens
270350,15-10-1992,1992,20,M,7,Bags  Mens
270351,26-09-1981,1981,32,M,5,Footwear  Women
270351,26-09-1981,1981,32,M,5,Electronics  Personal Appliances
270351,26-09-1981,1981,30,M,5,Books  DIY
270353,19-02-1978,1978,35,F,10,Bags  Women
270353,19-02-1978,1978,35,F,10,Bags  Women
270353,19-02-1978,1978,35,F,10,Bags  Women
270353,19-02-1978,1978,35,F,10,Bags  Women
270353,19-02-1978,1978,35,F,10,Books  Fiction
270353,19-02-1978,1978,33,F,10,Electronics  Cameras
270353,19-02-1978,1978,33,F,10,Electronics  Cameras
270353,19-02-1978,1978,33,F,10,Home and kitchen  Tools
270353,19-02-1978,1978,33,F,10,Home and kitchen  Tools
270356,06-03-1980,1980,33,M,10,Bags  Mens
270356,06-03-1980,1980,33,M,10,Clothing  Women
270356,06-03-1980,1980,32,M,10,Home and kitchen  Furnishing
270357,12-09-1982,1982,31,M,1,Clothing  Women
270357,12-09-1982,1982,30,M,1,Home and kitchen  Furnishing
270357,12-09-1982,1982,30,M,1,Footwear  Women
270357,12-09-1982,1982,30,M,1,Footwear  Women
270357,12-09-1982,1982,29,M,1,Electronics  Audio and video
270360,22-07-1976,1976,37,F,7,Home and kitchen  Bath
270360,22-07-1976,1976,37,F,7,Electronics  Audio and video
270360,22-07-1976,1976,37,F,7,Electronics  Computers
270360,22-07-1976,1976,37,F,7,Electronics  Computers
270360,22-07-1976,1976,36,F,7,Books  Comics
270360,22-07-1976,1976,35,F,7,Books  Non-Fiction
270360,22-07-1976,1976,35,F,7,Books  Non-Fiction
270361,15-01-1992,1992,20,M,2,Electronics  Cameras
270361,15-01-1992,1992,20,M,2,Electronics  Cameras
270362,01-01-1981,1981,32,M,6,Home and kitchen  Kitchen
270362,01-01-1981,1981,31,M,6,Electronics  Mobiles
270362,01-01-1981,1981,30,M,6,Electronics  Personal Appliances
270362,01-01-1981,1981,30,M,6,Electronics  Personal Appliances
270363,22-09-1990,1990,22,M,3,Books  Children
270363,22-09-1990,1990,21,M,3,Home and kitchen  Bath
270363,22-09-1990,1990,21,M,3,Home and kitchen  Bath
270365,24-11-1978,1978,35,F,3,Footwear  Kids
270365,24-11-1978,1978,34,F,3,Bags  Women
270367,21-11-1977,1977,35,F,5,Footwear  Women
270367,21-11-1977,1977,35,F,5,Books  DIY
270367,21-11-1977,1977,34,F,5,Electronics  Audio and video
270368,21-02-1976,1976,36,M,4,Electronics  Computers
270370,13-08-1981,1981,31,F,10,Bags  Women
270370,13-08-1981,1981,30,F,10,Footwear  Kids
270371,02-05-1978,1978,35,M,10,Books  Academic
270371,02-05-1978,1978,35,M,10,Clothing  Mens
270371,02-05-1978,1978,34,M,10,Electronics  Mobiles
270371,02-05-1978,1978,33,M,10,Footwear  Kids
270372,20-04-1983,1983,30,F,1,Books  Non-Fiction
270372,20-04-1983,1983,30,F,1,Books  Non-Fiction
270372,20-04-1983,1983,30,F,1,Electronics  Personal Appliances
270372,20-04-1983,1983,30,F,1,Footwear  Women
270372,20-04-1983,1983,29,F,1,Footwear  Mens
270374,22-11-1984,1984,29,M,3,Electronics  Mobiles
270374,22-11-1984,1984,29,M,3,Electronics  Computers
270374,22-11-1984,1984,29,M,3,Books  DIY
270374,22-11-1984,1984,29,M,3,Clothing  Kids
270374,22-11-1984,1984,28,M,3,Books  Non-Fiction
270374,22-11-1984,1984,27,M,3,Home and kitchen  Kitchen
270374,22-11-1984,1984,27,M,3,Electronics  Cameras
270375,11-07-1980,1980,33,M,5,Bags  Mens
270375,11-07-1980,1980,33,M,5,Bags  Mens
270375,11-07-1980,1980,33,M,5,Books  Non-Fiction
270375,11-07-1980,1980,32,M,5,Home and kitchen  Furnishing
270375,11-07-1980,1980,32,M,5,Electronics  Mobiles
270375,11-07-1980,1980,31,M,5,Footwear  Women
270376,12-10-1975,1975,38,M,8,Clothing  Women
270376,12-10-1975,1975,38,M,8,Home and kitchen  Tools
270376,12-10-1975,1975,37,M,8,Books  Children
270376,12-10-1975,1975,37,M,8,Books  DIY
270376,12-10-1975,1975,37,M,8,Books  Children
270378,18-07-1971,1971,40,F,2,Home and kitchen  Tools
270378,18-07-1971,1971,40,F,2,Clothing  Mens
270378,18-07-1971,1971,40,F,2,Footwear  Kids
270382,29-01-1982,1982,29,F,9,Books  Children
270382,29-01-1982,1982,29,F,9,Clothing  Mens
270384,11-05-1973,1973,40,F,8,Bags  Mens
270384,11-05-1973,1973,40,F,8,Home and kitchen  Tools
270384,11-05-1973,1973,40,F,8,Books  DIY
270384,11-05-1973,1973,40,F,8,Bags  Mens
270384,11-05-1973,1973,40,F,8,Books  Children
270384,11-05-1973,1973,39,F,8,Books  Fiction
270384,11-05-1973,1973,38,F,8,Electronics  Mobiles
270384,11-05-1973,1973,38,F,8,Home and kitchen  Bath
270386,02-11-1992,1992,20,M,2,Home and kitchen  Bath
270386,02-11-1992,1992,20,M,2,Electronics  Personal Appliances
270386,02-11-1992,1992,20,M,2,Electronics  Cameras
270386,02-11-1992,1992,20,M,2,Electronics  Cameras
270387,23-07-1978,1978,35,F,4,Electronics  Computers
270387,23-07-1978,1978,35,F,4,Footwear  Kids
270387,23-07-1978,1978,35,F,4,Clothing  Kids
270387,23-07-1978,1978,35,F,4,Clothing  Kids
270387,23-07-1978,1978,33,F,4,Footwear  Women
270388,22-01-1988,1988,25,M,9,Bags  Women
270388,22-01-1988,1988,24,M,9,Books  Fiction
270388,22-01-1988,1988,24,M,9,Electronics  Mobiles
270388,22-01-1988,1988,23,M,9,Bags  Mens
270389,22-01-1978,1978,35,M,10,Electronics  Mobiles
270389,22-01-1978,1978,33,M,10,Bags  Women
270391,18-04-1987,1987,26,M,5,Electronics  Audio and video
270391,18-04-1987,1987,26,M,5,Books  Academic
270391,18-04-1987,1987,24,M,5,Books  Non-Fiction
270391,18-04-1987,1987,24,M,5,Home and kitchen  Furnishing
270391,18-04-1987,1987,24,M,5,Books  Children
270393,26-02-1971,1971,42,F,1,Footwear  Kids
270394,28-04-1978,1978,34,F,9,Clothing  Women
270394,28-04-1978,1978,33,F,9,Bags  Mens
270394,28-04-1978,1978,33,F,9,Electronics  Personal Appliances
270394,28-04-1978,1978,33,F,9,Electronics  Audio and video
270394,28-04-1978,1978,33,F,9,Footwear  Women
270396,01-05-1985,1985,28,M,3,Books  Non-Fiction
270396,01-05-1985,1985,28,M,3,Books  Fiction
270396,01-05-1985,1985,27,M,3,Books  DIY
270396,01-05-1985,1985,27,M,3,Footwear  Women
270396,01-05-1985,1985,26,M,3,Electronics  Audio and video
270396,01-05-1985,1985,26,M,3,Home and kitchen  Tools
270396,01-05-1985,1985,26,M,3,Home and kitchen  Tools
270396,01-05-1985,1985,26,M,3,Books  Academic
270396,01-05-1985,1985,26,M,3,Home and kitchen  Furnishing
270396,01-05-1985,1985,26,M,3,Bags  Mens
270397,07-10-1988,1988,25,F,3,Books  Children
270397,07-10-1988,1988,24,F,3,Footwear  Women
270397,07-10-1988,1988,24,F,3,Home and kitchen  Kitchen
270397,07-10-1988,1988,23,F,3,Electronics  Computers
270398,26-03-1978,1978,35,M,10,Home and kitchen  Kitchen
270398,26-03-1978,1978,34,M,10,Footwear  Kids
270398,26-03-1978,1978,33,M,10,Clothing  Mens
270399,02-05-1976,1976,37,M,8,Home and kitchen  Tools
270399,02-05-1976,1976,36,M,8,Home and kitchen  Tools
270399,02-05-1976,1976,36,M,8,Electronics  Cameras
270399,02-05-1976,1976,36,M,8,Home and kitchen  Tools
270399,02-05-1976,1976,35,M,8,Footwear  Kids
270400,24-11-1978,1978,34,F,3,Electronics  Mobiles
